"Age","Age_err","W","Werr","stratH","section","ID","source"
1.36213887727707,0.00832936927093536,320.6851857,126.6299213,4622.553662,"BBS","TTB127","Chang_1969"
1.36213887727707,0.00832936927093536,487.6904416,226.2965069,4622.553662,"SGS","TT73","Chang_1969"
1.37623970550342,0.0082351025825892,158.0717298,52.54624634,4573.232323,"SJG","TT143","Chang_1967"
1.37700679060422,0.00823039920631393,1308.25319,667.6045972,4570.549242,"MDJ","TT117","Chang_1967"
1.38589595240202,0.0081791498277112,823.7380203,412.3122843,4539.457071,"BBS","TTB128","Chang_1969"
1.40192953399842,0.00810212399472122,1317.991633,754.0208936,4483.375421,"BBS","TTB129","Chang_1969"
1.40938981206522,0.00807317633786419,459.5050755,125.6552522,4457.281145,"SJG","TT144","Chang_1967"
1.41763221627971,0.00804636399124602,845.6296309,928.7354852,4428.451178,"SGS","TT74","Chang_1969"
1.43815550148686,0.00800350448878663,642.6116544,360.4902686,4356.665614,"MDJ","TT118","Chang_1967"
1.44371310770561,0.0079978208126394,1484.476098,903.5543572,4337.226431,"JDL","TT202","Chang_1967"
1.45163965308011,0.00799410541166984,501.7171932,140.1186347,4309.501263,"BBS","TTB130","Chang_1969"
1.45432445078996,0.00799401861519957,566.6720422,213.3433611,4300.11048,"JDL","TT203","Chang_1967"
1.46245404829631,0.00799737167743695,2274.468109,2973.155114,4271.675084,"SJG","TT145","Chang_1967"
1.46804173632296,0.00800282569068938,508.8592957,286.7596661,4252.130682,"SGS","TT75","Chang_1969"
1.47555465748211,0.00801419266821623,1165.39419,825.3580103,4225.852273,"JDL","TT204","Chang_1967"
1.48404523611146,0.00803258413839776,550.1044954,297.9398236,4196.154251,"BBS","TTB131","Chang_1969"
1.48404523611146,0.00803258413839776,260.9815933,143.0877625,4196.154251,"SGS","TT76","Chang_1969"
1.49955990730781,0.00808125168269425,443.7307853,184.4268022,4141.887626,"MDJ","TT119","Chang_1967"
1.51534531420346,0.00815042882863585,1236.640414,2644.968709,4086.674032,"SJG","TT146","Chang_1967"
1.51845125665211,0.00816633425070095,772.954755,329.5052629,4075.810185,"BBS","TTB132","Chang_1969"
1.53472549213991,0.00826173621404675,1036.528318,642.432658,4018.886785,"FTL","TT158","Chang_1967"
1.54465999554716,0.00832972144074155,473.7941302,130.0393943,3984.138258,"SJG","TT147","Chang_1967"
1.54718686397996,0.0083481657969532,642.6116544,450.2020335,3975.299874,"JDL","TT205","Chang_1967"
1.55028528590516,0.00837141131643393,617.7690797,269.8718412,3964.462332,"BBS","TTB133","Chang_1969"
1.55028528590516,0.00837141131643393,639.5302064,216.7607383,3964.462332,"SGS","TT77","Chang_1969"
1.5657548345326,0.00849764014755657,605.1782923,493.1555094,3910.353535,"JDL","TT206","Chang_1967"
1.57681740416365,0.00859800419221252,1844.121717,3060.613565,3871.659301,"SGS","TT79","Chang_1969"
1.57681740416365,0.00859800419221252,712.3923503,232.0705671,3871.659301,"SGS","TT78","Chang_1969"
1.5871429705018,0.00869898866699834,287.9226362,118.1192696,3835.542929,"MDJ","TT120","Chang_1967"
1.59671649250015,0.008798704735616,1950.033999,1785.773786,3802.057029,"SGS","TT80","Chang_1969"
1.6012663597267,0.00884808985526739,567.8045109,314.1047875,3786.142677,"BBS","TTB134","Chang_1969"
1.6135096386739,0.00898715836932264,563.5411286,321.9794359,3743.318603,"JDL","TT207","Chang_1967"
1.6692210702835,0.00972344178281617,925.4760263,504.704408,3548.453283,"JDL","TT208","Chang_1967"
1.68108832734669,0.00989986381552916,924.5259135,2308.642607,3506.944444,"MDJ","TT121","Chang_1967"
1.68842075794434,0.0100119404688206,497.4937186,99.49874372,3481.297348,"FTL","TT160","Chang_1967"
1.74321469541364,0.0109157932523484,1095.361036,896.5702296,3289.641204,"MDJ","TT122","Chang_1967"
1.80158084292519,0.0119852901523183,619.695858,365.1412437,3085.49032,"SJG","TT149","Chang_1967"
1.81248548327918,0.0121950802254678,2006.722394,1127.517023,3047.348485,"JDL","TT209","Chang_1967"
1.83186566150153,0.0125746407930954,1388.448744,6809.577781,2979.561237,"FTL","TT161","Chang_1967"
1.87305512014598,0.0134068651896137,1719.615866,1397.304184,2835.49032,"MDJ","TT123","Chang_1967"
1.88120727893678,0.013575274138212,2153.209952,3116.649207,2806.97601,"SJG","TT150","Chang_1967"
1.88677240567898,0.0136908834891643,1610.21196,1227.614144,2787.510522,"JDL","TT210","Chang_1967"
1.90534789646918,0.0140803701748956,2507.625325,2124.085923,2722.537879,"JDL","TT211","Chang_1967"
1.92904480797833,0.0145847315804267,1199.705937,762.8677697,2639.651726,"JDL","TT212","Chang_1967"
1.94002465299502,0.0148210543357225,1877.697043,1147.724468,2601.246843,"FTL","TT162","Chang_1967"
1.95323054836552,0.0151073446142068,430.5237205,146.4879699,2555.055766,"SJG","TT151","Chang_1967"
1.96649660735182,0.0153970800346118,209.5018363,114.3716973,2508.654251,"MDJ","TT124","Chang_1967"
1.97198652971722,0.0155175813927657,609.0450349,212.0730272,2489.45181,"JDL","TT213","Chang_1967"
2.00042488084152,0.0209829958650335,532.4440975,171.3907054,2422.76936,"FTL","TT163","Chang_1967"
2.03416363351864,0.0201698505949178,169.4741187,48.24035065,2348.537458,"FTL","TT164","Chang_1967"
2.03730796106727,0.0200968047978365,853.076672,417.5225277,2341.619318,"SJG","TT152","Chang_1967"
2.04682463258331,0.0198787222386949,1141.420324,469.2782413,2320.680766,"FTL","TT167","Chang_1967"
2.06194848885166,0.0195417220513794,1047.33508,659.7439827,2287.405303,"BCa","HL241","Chang_1969"
2.07634305223888,0.0192323830885487,232.2311384,140.3949215,2255.734428,"FTL","TT165","Chang_1967"
2.09146690850723,0.0189199682770109,119.3172723,44.40461209,2222.458965,"BCa","HL240","Chang_1969"
2.10587342764212,0.0186349600934785,679.0880584,376.1029578,2190.761785,"FTL","TT168","Chang_1967"
2.13009550925771,0.0181850624315149,1726.725324,925.6125598,2137.468434,"MDJ","TT125","Chang_1967"
2.14208699372509,0.0179766427534776,186.6928035,121.7082505,2111.084806,"BCa","HLA132","Chang_1969"
2.22059953418695,0.0168724413022693,450.6834391,162.6864496,1938.341751,"MDJ","TT126","Chang_1967"
2.23239972896418,0.0167488934223177,691.051198,365.7539439,1912.378998,"FTL","TT166","Chang_1967"
2.26439296157109,0.0164743994899566,475.9280715,249.7552895,1841.987584,"BCa","HLA131","Chang_1969"
2.30495837208194,0.0162586490296227,910.1013586,1452.510424,1752.73569,"SJG","TT153","Chang_1967"
2.38799013607551,0.0162966692684446,960.7958608,532.0954466,1570.049453,"SJG","TT154","Chang_1967"
2.38799013607551,0.0162966692684446,562.0650478,254.3550868,1570.049453,"MDJ","TT127","Chang_1967"
2.38838467165799,0.0162983938638261,478.0577167,137.6113662,1569.181397,"BCa","HL232","Chang_1969"
2.38838467165799,0.0162983938638261,552.6335434,187.1931768,1569.181397,"Bca","HL239","Chang_1969"
2.43016955479575,0.0165615891104081,966.4661952,454.5402802,1477.246423,"SJG","TT155","Chang_1967"
2.46653854378038,0.0169162736182049,408.2312652,200.6915364,1397.227483,"MDJ","TT128","Chang_1967"
2.47179901548636,0.0169768275211605,712.1858772,172.3184695,1385.653409,"SJG","TT156","Chang_1967"
2.47918758709738,0.017065702980735,1201.033781,843.3554921,1369.397096,"MDJ","TT129","Chang_1967"
2.48148306565173,0.0170942149910079,162.6023305,42.62815931,1364.346591,"BCa","HL231","Chang_1969"
2.51714667279606,0.017590176740003,393.902625,132.5316493,1285.87963,"SJG","TT157","Chang_1967"
2.52787086210037,0.0177580343382257,301.5834254,85.37044181,1262.284301,"BCa","HL230","Chang_1969"
2.58041580133093,0.0186950113090366,491.7981493,242.5015094,1146.675084,"MDJ","TT130","Chang_1967"
2.60769852071598,0.019250152277689,232.8788986,61.93295858,1086.647727,"BCa","HL229","Chang_1969"
2.62230828528869,0.0195648775135809,227.6848241,137.0320182,1054.503367,"MDJ","TT131","Chang_1967"
2.64142531764544,0.019993879754559,919.4421277,353.2105446,1012.44213,"SJG","TT169","Chang_1967"
2.64523915979136,0.0200816988552634,280.3028617,73.64541844,1004.050926,"BCa","HL228","Chang_1969"
2.65633397295555,0.0203412345768833,784.8619995,367.4810242,979.6401515,"SJG","TT170","Chang_1967"
2.71116243522005,0.0217057237807726,1803.708119,1163.285892,859.006734,"SJG","TT171","Chang_1967"
2.76070651451048,0.0230410254060096,261.7585432,71.99515407,750,"BCa","HL227","Chang_1969"
2.76070651451048,0.0230410254060096,213.456343,56.93540033,750,"BCb","HL242","Chang_1969"
2.78963910907522,0.0238590386671679,293.993218,74.84882562,686.3425926,"BCa","HL226","Chang_1969"
2.82702432529439,0.0249523168984753,305.4727466,74.11161326,604.0877525,"BCa","HL225","Chang_1969"
2.88861966710878,0.0268302710373356,176.8316253,48.97735255,468.565867,"BCa","HL224","Chang_1969"
2.94344812937328,0.0285689788276701,304.0896379,90.39104481,347.9324495,"BCa","HL215","Chang_1969"
2.98562754822987,0.0299423554789957,304.4390351,84.43150401,255.1294192,"BCa","HL223","Chang_1969"
2.99405625861622,0.0302201073444563,315.4745098,88.88999206,236.584596,"BCa","HL214","Chang_1969"
3.01259942153891,0.0308347565313974,299.2910759,80.12796672,195.7859848,"BCa","HL222","Chang_1969"
3.08353210067688,0.033227093565597,56.84820014,10.26256953,39.72011785,"BCa","HL221","Chang_1969"
3.09663545755568,0.0336754328582097,750.520854,308.1362066,10.89015152,"BCa","HL212","Chang_1969"
3.11007357172857,0.0341370987223661,253.5467806,68.38264976,-18.6763468,"BCa","HL220","Chang_1969"
